Link,Point Order,Sub Polygon Id,Usa2163 Id,Distance,Latitude,Longitude,New Latitude,New Longitude,Number of Records,Origin Latitude,Origin Longitude
link,1,32,5,954.504829114,25.6793,-80.1583,25.6793,-80.1583,1,39,-84.51
link,2,32,5,954.869373372,25.6728,-80.1629,25.6728,-80.1629,1,39,-84.51
link,3,32,5,954.634401018,25.6734,-80.1756,25.6734,-80.1756,1,39,-84.51
link,4,32,5,954.010358888,25.6813,-80.1818,25.6813,-80.1818,1,39,-84.51
link,5,32,5,953.323379820,25.6919,-80.1803,25.6919,-80.1803,1,39,-84.51
link,6,32,5,952.889977961,25.7008,-80.1697,25.7008,-80.1697,1,39,-84.51
link,7,32,5,952.689465121,25.7029,-80.1736,25.7029,-80.1736,1,39,-84.51
link,8,32,5,952.523861316,25.7048,-80.1761,25.7048,-80.1761,1,39,-84.51
link,9,32,5,952.367062626,25.7065,-80.1789,25.7065,-80.1789,1,39,-84.51
link,10,32,5,952.225941937,25.7076,-80.1833,25.7076,-80.1833,1,39,-84.51
link,11,32,5,951.810721756,25.7138,-80.1833,25.7138,-80.1833,1,39,-84.51
link,12,32,5,951.625989784,25.7183,-80.1757,25.7183,-80.1757,1,39,-84.51
link,13,32,5,951.410748693,25.7228,-80.1701,25.7228,-80.1701,1,39,-84.51
link,14,32,5,951.112307018,25.7282,-80.166,25.7282,-80.166,1,39,-84.51
link,15,32,5,950.711525739,25.7349,-80.1629,25.7349,-80.1629,1,39,-84.51
link,16,32,5,950.816432478,25.7349,-80.1561,25.7349,-80.1561,1,39,-84.51
link,17,32,5,954.504829114,25.6793,-80.1583,25.6793,-80.1583,1,39,-84.51
link,1,37,5,923.454898281,25.8709,-81.5365,25.8709,-81.5365,1,39,-84.51
link,2,37,5,924.524602854,25.8537,-81.5458,25.8537,-81.5458,1,39,-84.51
link,3,37,5,924.236871869,25.8575,-81.5485,25.8575,-81.5485,1,39,-84.51
link,4,37,5,923.224158239,25.8727,-81.5465,25.8727,-81.5465,1,39,-84.51
link,5,37,5,922.597700297,25.8817,-81.5478,25.8817,-81.5478,1,39,-84.51
link,6,37,5,922.340202398,25.8845,-81.554,25.8845,-81.554,1,39,-84.51
link,7,37,5,921.976485876,25.8891,-81.5587,25.8891,-81.5587,1,39,-84.51
link,8,37,5,921.563808347,25.8948,-81.561,25.8948,-81.561,1,39,-84.51
link,9,37,5,921.007686165,25.9034,-81.5583,25.9034,-81.5583,1,39,-84.51
link,10,37,5,921.209782593,25.9024,-81.5459,25.9024,-81.5459,1,39,-84.51
link,11,37,5,921.765493536,25.8953,-81.5392,25.8953,-81.5392,1,39,-84.51
link,12,37,5,921.828211206,25.8939,-81.5422,25.8939,-81.5422,1,39,-84.51
link,13,37,5,921.879692931,25.893,-81.5431,25.893,-81.5431,1,39,-84.51
link,14,37,5,922.099766872,25.8901,-81.541,25.8901,-81.541,1,39,-84.51
link,15,37,5,922.500997126,25.885,-81.536,25.885,-81.536,1,39,-84.51
link,16,37,5,922.962482268,25.8786,-81.5336,25.8786,-81.5336,1,39,-84.51
link,17,37,5,923.454898281,25.8709,-81.5365,25.8709,-81.5365,1,39,-84.51
link,1,51,5,997.590588780,28.4089,-96.3501,28.4089,-96.3501,1,39,-84.51
link,2,51,5,998.458952540,28.4069,-96.3697,28.4069,-96.3697,1,39,-84.51
link,3,51,5,998.055526096,28.4145,-96.3697,28.4145,-96.3697,1,39,-84.51
link,4,51,5,993.505156484,28.4586,-96.3129,28.4586,-96.3129,1,39,-84.51
link,5,51,5,990.976365479,28.4787,-96.2753,28.4787,-96.2753,1,39,-84.51
link,6,51,5,988.740773351,28.4895,-96.2325,28.4895,-96.2325,1,39,-84.51
link,7,51,5,989.102301970,28.4827,-96.2325,28.4827,-96.2325,1,39,-84.51
link,8,51,5,989.455171284,28.4819,-96.2405,28.4819,-96.2405,1,39,-84.51
link,9,51,5,989.704623984,28.4802,-96.2446,28.4802,-96.2446,1,39,-84.51
link,10,51,5,989.960252334,28.4778,-96.2479,28.4778,-96.2479,1,39,-84.51
link,11,51,5,990.051905867,28.4752,-96.2467,28.4752,-96.2467,1,39,-84.51
link,12,51,5,990.591920353,28.4711,-96.255,28.4711,-96.255,1,39,-84.51
link,13,51,5,992.151135796,28.4571,-96.276,28.4571,-96.276,1,39,-84.51
link,14,51,5,992.957429863,28.4477,-96.2839,28.4477,-96.2839,1,39,-84.51
link,15,51,5,994.219944492,28.4417,-96.3082,28.4417,-96.3082,1,39,-84.51
link,16,51,5,996.421996991,28.4189,-96.3337,28.4189,-96.3337,1,39,-84.51
link,17,51,5,997.590588780,28.4089,-96.3501,28.4089,-96.3501,1,39,-84.51
link,1,88,5,546.038550963,31.587,-81.1496,31.587,-81.1496,1,39,-84.51
link,2,88,5,547.101545611,31.5673,-81.161,31.5673,-81.161,1,39,-84.51
link,3,88,5,546.619625484,31.5705,-81.1751,31.5705,-81.1751,1,39,-84.51
link,4,88,5,545.646351068,31.5869,-81.1701,31.5869,-81.1701,1,39,-84.51
link,5,88,5,544.840395965,31.6,-81.1676,31.6,-81.1676,1,39,-84.51
link,6,88,5,543.862209651,31.6119,-81.178,31.6119,-81.178,1,39,-84.51
link,7,88,5,542.267763649,31.6359,-81.1795,31.6359,-81.1795,1,39,-84.51
link,8,88,5,541.340165194,31.6524,-81.1719,31.6524,-81.1719,1,39,-84.51
link,9,88,5,540.421079280,31.6699,-81.1606,31.6699,-81.1606,1,39,-84.51
link,10,88,5,538.794303303,31.6983,-81.1493,31.6983,-81.1493,1,39,-84.51
link,11,88,5,539.042884285,31.6984,-81.1364,31.6984,-81.1364,1,39,-84.51
link,12,88,5,539.495236085,31.693,-81.1313,31.693,-81.1313,1,39,-84.51
link,13,88,5,540.300012999,31.6799,-81.1337,31.6799,-81.1337,1,39,-84.51
link,14,88,5,541.800837901,31.6569,-81.1335,31.6569,-81.1335,1,39,-84.51
link,15,88,5,543.747688744,31.6286,-81.1282,31.6286,-81.1282,1,39,-84.51
link,16,88,5,544.617254559,31.6122,-81.1383,31.6122,-81.1383,1,39,-84.51
link,17,88,5,546.038550963,31.587,-81.1496,31.587,-81.1496,1,39,-84.51
link,1,138,5,882.547220757,44.1381,-68.8411,44.1381,-68.8411,1,39,-84.51
link,2,138,5,881.770898264,44.1251,-68.8516,44.1251,-68.8516,1,39,-84.51
link,3,138,5,881.107170656,44.1199,-68.8633,44.1199,-68.8633,1,39,-84.51
link,4,138,5,880.169870176,44.1303,-68.888,44.1303,-68.888,1,39,-84.51
link,5,138,5,879.642960813,44.1342,-68.901,44.1342,-68.901,1,39,-84.51
link,6,138,5,878.583338968,44.1251,-68.9193,44.1251,-68.9193,1,39,-84.51
link,7,138,5,877.299848126,44.1055,-68.9375,44.1055,-68.9375,1,39,-84.51
link,8,138,5,877.311874290,44.1173,-68.9427,44.1173,-68.9427,1,39,-84.51
link,9,138,5,877.604426192,44.1251,-68.9401,44.1251,-68.9401,1,39,-84.51
link,10,138,5,878.524344958,44.142,-68.9284,44.142,-68.9284,1,39,-84.51
link,11,138,5,880.846931464,44.1641,-68.8893,44.1641,-68.8893,1,39,-84.51
link,12,138,5,882.747180475,44.1811,-68.8568,44.1811,-68.8568,1,39,-84.51
link,13,138,5,884.405710820,44.1785,-68.8203,44.1785,-68.8203,1,39,-84.51
link,14,138,5,884.632795555,44.1693,-68.8112,44.1693,-68.8112,1,39,-84.51
link,15,138,5,884.180469731,44.1485,-68.8112,44.1485,-68.8112,1,39,-84.51
link,16,138,5,883.483887977,44.1446,-68.8242,44.1446,-68.8242,1,39,-84.51
link,17,138,5,882.547220757,44.1381,-68.8411,44.1381,-68.8411,1,39,-84.51
link,1,160,5,1991.959305740,48.5435,-122.6941,48.5435,-122.6941,1,39,-84.51
link,2,160,5,1992.355539453,48.5419,-122.703,48.5419,-122.703,1,39,-84.51
link,3,160,5,1992.870611107,48.5419,-122.7143,48.5419,-122.7143,1,39,-84.51
link,4,160,5,1993.299622078,48.5482,-122.7229,48.5482,-122.7229,1,39,-84.51
link,5,160,5,1994.112687895,48.5771,-122.737,48.5771,-122.737,1,39,-84.51
link,6,160,5,1994.118881410,48.5904,-122.7354,48.5904,-122.7354,1,39,-84.51
link,7,160,5,1993.793677952,48.6015,-122.7268,48.6015,-122.7268,1,39,-84.51
link,8,160,5,1993.306328353,48.606,-122.7155,48.606,-122.7155,1,39,-84.51
link,9,160,5,1992.699112725,48.6004,-122.7029,48.6004,-122.7029,1,39,-84.51
link,10,160,5,1992.354525211,48.5923,-122.6964,48.5923,-122.6964,1,39,-84.51
link,11,160,5,1992.193200270,48.5859,-122.6937,48.5859,-122.6937,1,39,-84.51
link,12,160,5,1991.423144915,48.5729,-122.6785,48.5729,-122.6785,1,39,-84.51
link,13,160,5,1991.216437543,48.5688,-122.6745,48.5688,-122.6745,1,39,-84.51
link,14,160,5,1991.409436717,48.5645,-122.6793,48.5645,-122.6793,1,39,-84.51
link,15,160,5,1991.665518871,48.557,-122.6859,48.557,-122.6859,1,39,-84.51
link,16,160,5,1991.706516621,48.547,-122.6881,48.547,-122.6881,1,39,-84.51
link,17,160,5,1991.959305740,48.5435,-122.6941,48.5435,-122.6941,1,39,-84.51
link,1,34,5,928.994872325,25.8161,-81.3732,25.8161,-81.3732,1,39,-84.51
link,2,34,5,929.430909162,25.8101,-81.3707,25.8101,-81.3707,1,39,-84.51
link,3,34,5,929.565336830,25.807,-81.3774,25.807,-81.3774,1,39,-84.51
link,4,34,5,929.510841837,25.8061,-81.3876,25.8061,-81.3876,1,39,-84.51
link,5,34,5,929.712507184,25.8022,-81.3932,25.8022,-81.3932,1,39,-84.51
link,6,34,5,929.981054101,25.7976,-81.3971,25.7976,-81.3971,1,39,-84.51
link,7,34,5,930.132960589,25.7949,-81.3999,25.7949,-81.3999,1,39,-84.51
link,8,34,5,930.345874216,25.7918,-81.3997,25.7918,-81.3997,1,39,-84.51
link,9,34,5,930.190933881,25.7935,-81.4032,25.7935,-81.4032,1,39,-84.51
link,10,34,5,929.932964633,25.7967,-81.4068,25.7967,-81.4068,1,39,-84.51
link,11,34,5,928.988205184,25.8088,-81.4177,25.8088,-81.4177,1,39,-84.51
link,12,34,5,928.720662391,25.8115,-81.4252,25.8115,-81.4252,1,39,-84.51
link,13,34,5,929.085563106,25.8048,-81.4333,25.8048,-81.4333,1,39,-84.51
link,14,34,5,929.076514507,25.8039,-81.4396,25.8039,-81.4396,1,39,-84.51
link,15,34,5,927.537946306,25.8265,-81.4398,25.8265,-81.4398,1,39,-84.51
link,16,34,5,927.114467398,25.8325,-81.4412,25.8325,-81.4412,1,39,-84.51
link,17,34,5,926.449305800,25.8424,-81.4405,25.8424,-81.4405,1,39,-84.51
link,18,34,5,925.994559895,25.8509,-81.4295,25.8509,-81.4295,1,39,-84.51
link,19,34,5,926.712180907,25.8432,-81.4122,25.8432,-81.4122,1,39,-84.51
link,20,34,5,927.212382266,25.837,-81.4052,25.837,-81.4052,1,39,-84.51
link,21,34,5,928.293542848,25.8241,-81.3871,25.8241,-81.3871,1,39,-84.51
link,22,34,5,928.585818637,25.8209,-81.3805,25.8209,-81.3805,1,39,-84.51
link,23,34,5,928.994872325,25.8161,-81.3732,25.8161,-81.3732,1,39,-84.51
link,1,39,5,877.291852150,26.4611,-82.1292,26.4611,-82.1292,1,39,-84.51
link,2,39,5,878.043765532,26.4545,-82.0963,26.4545,-82.0963,1,39,-84.51
link,3,39,5,878.107820600,26.4562,-82.0768,26.4562,-82.0768,1,39,-84.51
link,4,39,5,877.379827991,26.468,-82.0684,26.468,-82.0684,1,39,-84.51
link,5,39,5,879.170435348,26.4475,-82.0268,26.4475,-82.0268,1,39,-84.51
link,6,39,5,879.246921164,26.4438,-82.0455,26.4438,-82.0455,1,39,-84.51
link,7,39,5,880.321354318,26.4246,-82.0709,26.4246,-82.0709,1,39,-84.51
link,8,39,5,880.509834721,26.4195,-82.0882,26.4195,-82.0882,1,39,-84.51
link,9,39,5,880.156555164,26.4226,-82.1036,26.4226,-82.1036,1,39,-84.51
link,10,39,5,877.443718323,26.4543,-82.1639,26.4543,-82.1639,1,39,-84.51
link,11,39,5,876.783884798,26.4625,-82.175,26.4625,-82.175,1,39,-84.51
link,12,39,5,875.964385922,26.4733,-82.1841,26.4733,-82.1841,1,39,-84.51
link,13,39,5,874.867885882,26.4884,-82.1913,26.4884,-82.1913,1,39,-84.51
link,14,39,5,872.650987972,26.5196,-82.2007,26.5196,-82.2007,1,39,-84.51
link,15,39,5,870.500700445,26.5505,-82.2049,26.5505,-82.2049,1,39,-84.51
link,16,39,5,870.987294983,26.5445,-82.1963,26.5445,-82.1963,1,39,-84.51
link,17,39,5,871.583243306,26.5365,-82.1908,26.5365,-82.1908,1,39,-84.51
link,18,39,5,872.271722661,26.5269,-82.1872,26.5269,-82.1872,1,39,-84.51
link,19,39,5,873.055649312,26.5158,-82.1844,26.5158,-82.1844,1,39,-84.51
link,20,39,5,874.560520494,26.4949,-82.1759,26.4949,-82.1759,1,39,-84.51
link,21,39,5,875.712195736,26.4796,-82.1641,26.4796,-82.1641,1,39,-84.51
link,22,39,5,876.601780357,26.4686,-82.1488,26.4686,-82.1488,1,39,-84.51
link,23,39,5,877.291852150,26.4611,-82.1292,26.4611,-82.1292,1,39,-84.51
link,1,69,5,644.429914003,29.6857,-85.0861,29.6857,-85.0861,1,39,-84.51
link,2,69,5,645.161186256,29.675,-85.0836,29.675,-85.0836,1,39,-84.51
link,3,69,5,645.508956853,29.6702,-85.0893,29.6702,-85.0893,1,39,-84.51
link,4,69,5,646.066267993,29.6624,-85.0958,29.6624,-85.0958,1,39,-84.51
link,5,69,5,646.710516188,29.6533,-85.1013,29.6533,-85.1013,1,39,-84.51
link,6,69,5,647.359160815,29.644,-85.1036,29.644,-85.1036,1,39,-84.51
link,7,69,5,648.064490214,29.634,-85.1087,29.634,-85.1087,1,39,-84.51
link,8,69,5,648.099846792,29.634,-85.1204,29.634,-85.1204,1,39,-84.51
link,9,69,5,647.690167787,29.6409,-85.1418,29.6409,-85.1418,1,39,-84.51
link,10,69,5,647.469449767,29.6445,-85.1505,29.6445,-85.1505,1,39,-84.51
link,11,69,5,646.928173273,29.6527,-85.1581,29.6527,-85.1581,1,39,-84.51
link,12,69,5,646.316260675,29.6619,-85.1651,29.6619,-85.1651,1,39,-84.51
link,13,69,5,645.855753393,29.6689,-85.1719,29.6689,-85.1719,1,39,-84.51
link,14,69,5,645.538696947,29.674,-85.1823,29.674,-85.1823,1,39,-84.51
link,15,69,5,645.124270811,29.681,-85.2023,29.681,-85.2023,1,39,-84.51
link,16,69,5,644.629898664,29.6887,-85.2128,29.6887,-85.2128,1,39,-84.51
link,17,69,5,644.860942838,29.6833,-85.1715,29.6833,-85.1715,1,39,-84.51
link,18,69,5,644.710980655,29.6846,-85.1531,29.6846,-85.1531,1,39,-84.51
link,19,69,5,643.911608891,29.6955,-85.1383,29.6955,-85.1383,1,39,-84.51
link,20,69,5,644.076949591,29.692,-85.1137,29.692,-85.1137,1,39,-84.51
link,21,69,5,644.306481505,29.6881,-85.1005,29.6881,-85.1005,1,39,-84.51
link,22,69,5,644.358923336,29.6868,-85.0878,29.6868,-85.0878,1,39,-84.51
link,23,69,5,644.429914003,29.6857,-85.0861,29.6857,-85.0861,1,39,-84.51
link,1,117,5,613.150037665,40.6443,-73.1475,40.6443,-73.1475,1,39,-84.51
link,2,117,5,607.861455401,40.6238,-73.2458,40.6238,-73.2458,1,39,-84.51
link,3,117,5,605.160167672,40.6226,-73.2975,40.6226,-73.2975,1,39,-84.51
link,4,117,5,604.831888871,40.6299,-73.305,40.6299,-73.305,1,39,-84.51
link,5,117,5,607.416698970,40.6297,-73.2553,40.6297,-73.2553,1,39,-84.51
link,6,117,5,609.400049122,40.6396,-73.2188,40.6396,-73.2188,1,39,-84.51
link,7,117,5,611.692555759,40.651,-73.1766,40.651,-73.1766,1,39,-84.51
link,8,117,5,615.570551263,40.6672,-73.1047,40.6672,-73.1047,1,39,-84.51
link,9,117,5,619.045852204,40.682,-73.0403,40.682,-73.0403,1,39,-84.51
link,10,117,5,620.491136548,40.6905,-73.0139,40.6905,-73.0139,1,39,-84.51
link,11,117,5,624.083774528,40.7154,-72.9489,40.7154,-72.9489,1,39,-84.51
link,12,117,5,625.960263394,40.7245,-72.9143,40.7245,-72.9143,1,39,-84.51
link,13,117,5,627.750050006,40.7344,-72.8815,40.7344,-72.8815,1,39,-84.51
link,14,117,5,630.415854131,40.7477,-72.8324,40.7477,-72.8324,1,39,-84.51
link,15,117,5,633.345002078,40.7668,-72.7792,40.7668,-72.7792,1,39,-84.51
link,16,117,5,634.509724140,40.7688,-72.7571,40.7688,-72.7571,1,39,-84.51
link,17,117,5,634.428614903,40.7601,-72.7572,40.7601,-72.7572,1,39,-84.51
link,18,117,5,631.870899563,40.7508,-72.8049,40.7508,-72.8049,1,39,-84.51
link,19,117,5,630.409575195,40.7416,-72.8315,40.7416,-72.8315,1,39,-84.51
link,20,117,5,625.901824005,40.7129,-72.9135,40.7129,-72.9135,1,39,-84.51
link,21,117,5,621.636138993,40.6882,-72.9915,40.6882,-72.9915,1,39,-84.51
link,22,117,5,618.929547760,40.6726,-73.041,40.6726,-73.041,1,39,-84.51
link,23,117,5,613.150037665,40.6443,-73.1475,40.6443,-73.1475,1,39,-84.51
link,1,130,5,711.816006933,41.4633,-71.3926,41.4633,-71.3926,1,39,-84.51
link,2,130,5,711.483392855,41.4619,-71.3988,41.4619,-71.3988,1,39,-84.51
link,3,130,5,711.446573965,41.4685,-71.401,41.4685,-71.401,1,39,-84.51
link,4,130,5,712.000959245,41.4909,-71.3952,41.4909,-71.3952,1,39,-84.51
link,5,130,5,711.957020528,41.5029,-71.3988,41.5029,-71.3988,1,39,-84.51
link,6,130,5,712.328697516,41.5059,-71.3922,41.5059,-71.3922,1,39,-84.51
link,7,130,5,712.505005114,41.5092,-71.3895,41.5092,-71.3895,1,39,-84.51
link,8,130,5,712.635056906,41.5129,-71.3878,41.5129,-71.3878,1,39,-84.51
link,9,130,5,712.858900732,41.5172,-71.3844,41.5172,-71.3844,1,39,-84.51
link,10,130,5,712.411755500,41.5264,-71.3953,41.5264,-71.3953,1,39,-84.51
link,11,130,5,712.737878713,41.5427,-71.3927,41.5427,-71.3927,1,39,-84.51
link,12,130,5,713.925069825,41.5779,-71.3777,41.5779,-71.3777,1,39,-84.51
link,13,130,5,714.377728530,41.5762,-71.3684,41.5762,-71.3684,1,39,-84.51
link,14,130,5,714.638365797,41.5725,-71.3624,41.5725,-71.3624,1,39,-84.51
link,15,130,5,714.732843000,41.5664,-71.3591,41.5664,-71.3591,1,39,-84.51
link,16,130,5,714.700631225,41.5582,-71.3578,41.5582,-71.3578,1,39,-84.51
link,17,130,5,714.468990940,41.5366,-71.3573,41.5366,-71.3573,1,39,-84.51
link,18,130,5,714.052127379,41.5146,-71.3604,41.5146,-71.3604,1,39,-84.51
link,19,130,5,713.562245000,41.4953,-71.3656,41.4953,-71.3656,1,39,-84.51
link,20,130,5,713.117329179,41.4824,-71.3714,41.4824,-71.3714,1,39,-84.51
link,21,130,5,712.815343763,41.477,-71.3761,41.477,-71.3761,1,39,-84.51
link,22,130,5,712.320931674,41.4695,-71.3841,41.4695,-71.3841,1,39,-84.51
link,23,130,5,711.816006933,41.4633,-71.3926,41.4633,-71.3926,1,39,-84.51
link,1,35,5,924.590514284,25.8657,-81.4652,25.8657,-81.4652,1,39,-84.51
link,2,35,5,925.710635488,25.8504,-81.458,25.8504,-81.458,1,39,-84.51
link,3,35,5,926.309623566,25.8419,-81.4561,25.8419,-81.4561,1,39,-84.51
link,4,35,5,926.550375109,25.8388,-81.4534,25.8388,-81.4534,1,39,-84.51
link,5,35,5,927.024512274,25.8323,-81.4505,25.8323,-81.4505,1,39,-84.51
link,6,35,5,927.454596337,25.8255,-81.4534,25.8255,-81.4534,1,39,-84.51
link,7,35,5,927.569402322,25.8228,-81.4596,25.8228,-81.4596,1,39,-84.51
link,8,35,5,927.046633169,25.8293,-81.4669,25.8293,-81.4669,1,39,-84.51
link,9,35,5,926.592223563,25.8353,-81.4711,25.8353,-81.4711,1,39,-84.51
link,10,35,5,926.214501938,25.8404,-81.4739,25.8404,-81.4739,1,39,-84.51
link,11,35,5,925.661997306,25.8476,-81.4796,25.8476,-81.4796,1,39,-84.51
link,12,35,5,925.414490093,25.8487,-81.4953,25.8487,-81.4953,1,39,-84.51
link,13,35,5,925.153625564,25.8521,-81.498,25.8521,-81.498,1,39,-84.51
link,14,35,5,924.869770401,25.8555,-81.5028,25.8555,-81.5028,1,39,-84.51
link,15,35,5,925.052039785,25.852,-81.5079,25.852,-81.5079,1,39,-84.51
link,16,35,5,925.366279803,25.8473,-81.5084,25.8473,-81.5084,1,39,-84.51
link,17,35,5,925.617121867,25.8435,-81.5091,25.8435,-81.5091,1,39,-84.51
link,18,35,5,926.045347983,25.8369,-81.511,25.8369,-81.511,1,39,-84.51
link,19,35,5,926.088861806,25.8361,-81.512,25.8361,-81.512,1,39,-84.51
link,20,35,5,925.802059149,25.8403,-81.5121,25.8403,-81.5121,1,39,-84.51
link,21,35,5,925.586764779,25.843,-81.515,25.843,-81.515,1,39,-84.51
link,22,35,5,925.146711046,25.8487,-81.5198,25.8487,-81.5198,1,39,-84.51
link,23,35,5,924.423191760,25.8598,-81.5169,25.8598,-81.5169,1,39,-84.51
link,24,35,5,924.160205108,25.8659,-81.503,25.8659,-81.503,1,39,-84.51
link,25,35,5,924.137855898,25.8676,-81.4945,25.8676,-81.4945,1,39,-84.51
link,26,35,5,924.039928068,25.8698,-81.4898,25.8698,-81.4898,1,39,-84.51
link,27,35,5,924.026263037,25.8725,-81.4744,25.8725,-81.4744,1,39,-84.51
link,28,35,5,924.590514284,25.8657,-81.4652,25.8657,-81.4652,1,39,-84.51
link,1,154,5,1993.708551612,47.1777,-122.8597,47.1777,-122.8597,1,39,-84.51
link,2,154,5,1994.348174686,47.1679,-122.8739,47.1679,-122.8739,1,39,-84.51
link,3,154,5,1994.622469302,47.1721,-122.8795,47.1721,-122.8795,1,39,-84.51
link,4,154,5,1994.777121583,47.1806,-122.8823,47.1806,-122.8823,1,39,-84.51
link,5,154,5,1995.079547855,47.1933,-122.888,47.1933,-122.888,1,39,-84.51
link,6,154,5,1995.230579275,47.2004,-122.8908,47.2004,-122.8908,1,39,-84.51
link,7,154,5,1995.587268971,47.2089,-122.8979,47.2089,-122.8979,1,39,-84.51
link,8,154,5,1996.276175510,47.2188,-122.912,47.2188,-122.912,1,39,-84.51
link,9,154,5,1996.768126316,47.2287,-122.9219,47.2287,-122.9219,1,39,-84.51
link,10,154,5,1996.792090459,47.2372,-122.9219,47.2372,-122.9219,1,39,-84.51
link,11,154,5,1996.516499536,47.2556,-122.9149,47.2556,-122.9149,1,39,-84.51
link,12,154,5,1996.421409527,47.2697,-122.912,47.2697,-122.912,1,39,-84.51
link,13,154,5,1996.113968982,47.2783,-122.9049,47.2783,-122.9049,1,39,-84.51
link,14,154,5,1995.453582197,47.2783,-122.8908,47.2783,-122.8908,1,39,-84.51
link,15,154,5,1995.072065838,47.2839,-122.8823,47.2839,-122.8823,1,39,-84.51
link,16,154,5,1994.292701753,47.2895,-122.8653,47.2895,-122.8653,1,39,-84.51
link,17,154,5,1993.968967292,47.2924,-122.8582,47.2924,-122.8582,1,39,-84.51
link,18,154,5,1993.456833789,47.298,-122.8469,47.298,-122.8469,1,39,-84.51
link,19,154,5,1993.685417884,47.2853,-122.8526,47.2853,-122.8526,1,39,-84.51
link,20,154,5,1994.329532160,47.2783,-122.8668,47.2783,-122.8668,1,39,-84.51
link,21,154,5,1994.365519085,47.2683,-122.8682,47.2683,-122.8682,1,39,-84.51
link,22,154,5,1994.328264474,47.2556,-122.8682,47.2556,-122.8682,1,39,-84.51
link,23,154,5,1994.352291443,47.2429,-122.8695,47.2429,-122.8695,1,39,-84.51
link,24,154,5,1993.789743894,47.2315,-122.8582,47.2315,-122.8582,1,39,-84.51
link,25,154,5,1993.293171578,47.2202,-122.8483,47.2202,-122.8483,1,39,-84.51
link,26,154,5,1993.257012364,47.2075,-122.8483,47.2075,-122.8483,1,39,-84.51
link,27,154,5,1993.216999831,47.1933,-122.8483,47.1933,-122.8483,1,39,-84.51
link,28,154,5,1993.708551612,47.1777,-122.8597,47.1777,-122.8597,1,39,-84.51
link,1,40,5,864.588415515,26.6338,-82.2293,26.6338,-82.2293,1,39,-84.51
link,2,40,5,866.160697138,26.6113,-82.2255,26.6113,-82.2255,1,39,-84.51
link,3,40,5,864.474833219,26.6342,-82.2391,26.6342,-82.2391,1,39,-84.51
link,4,40,5,863.017784220,26.6544,-82.2477,26.6544,-82.2477,1,39,-84.51
link,5,40,5,859.700438911,26.7013,-82.2602,26.7013,-82.2602,1,39,-84.51
link,6,40,5,859.748403191,26.7012,-82.2555,26.7012,-82.2555,1,39,-84.51
link,7,40,5,859.885885183,26.6996,-82.2523,26.6996,-82.2523,1,39,-84.51
link,8,40,5,860.290015957,26.6945,-82.246,26.6945,-82.246,1,39,-84.51
link,9,40,5,861.924140020,26.6708,-82.2445,26.6708,-82.2445,1,39,-84.51
link,10,40,5,864.588415515,26.6338,-82.2293,26.6338,-82.2293,1,39,-84.51
link,1,57,5,765.544360381,29.0524,-90.414,29.0524,-90.414,1,39,-84.51
link,2,57,5,765.768070319,29.0486,-90.4134,29.0486,-90.4134,1,39,-84.51
link,3,57,5,765.932671403,29.0487,-90.4202,29.0487,-90.4202,1,39,-84.51
link,4,57,5,766.481372350,29.0578,-90.4646,29.0578,-90.4646,1,39,-84.51
link,5,57,5,766.623878206,29.0749,-90.5124,29.0749,-90.5124,1,39,-84.51
link,6,57,5,766.249957542,29.0803,-90.511,29.0803,-90.511,1,39,-84.51
link,7,57,5,765.429818329,29.0696,-90.4523,29.0696,-90.4523,1,39,-84.51
link,8,57,5,765.358904509,29.0612,-90.4286,29.0612,-90.4286,1,39,-84.51
link,9,57,5,765.435047503,29.0555,-90.4174,29.0555,-90.4174,1,39,-84.51
link,10,57,5,765.544360381,29.0524,-90.414,29.0524,-90.414,1,39,-84.51
link,1,59,5,686.641568163,29.1375,-83.0368,29.1375,-83.0368,1,39,-84.51
link,2,59,5,686.927265585,29.132,-83.05,29.132,-83.05,1,39,-84.51
link,3,59,5,686.582342374,29.1362,-83.0582,29.1362,-83.0582,1,39,-84.51
link,4,59,5,685.632995796,29.1501,-83.0575,29.1501,-83.0575,1,39,-84.51
link,5,59,5,685.298404216,29.1557,-83.0503,29.1557,-83.0503,1,39,-84.51
link,6,59,5,685.651155882,29.1513,-83.043,29.1513,-83.043,1,39,-84.51
link,7,59,5,686.103312662,29.1452,-83.0382,29.1452,-83.0382,1,39,-84.51
link,8,59,5,686.408060427,29.1413,-83.0329,29.1413,-83.0329,1,39,-84.51
link,9,59,5,686.533453030,29.1398,-83.0297,29.1398,-83.0297,1,39,-84.51
link,10,59,5,686.641568163,29.1375,-83.0368,29.1375,-83.0368,1,39,-84.51
link,1,101,5,524.483424431,34.7051,-76.6815,34.7051,-76.6815,1,39,-84.51
link,2,101,5,524.768755901,34.6982,-76.6815,34.6982,-76.6815,1,39,-84.51
link,3,101,5,519.016210275,34.7051,-76.8019,34.7051,-76.8019,1,39,-84.51
link,4,101,5,517.949211620,34.7029,-76.8275,34.7029,-76.8275,1,39,-84.51
